schema_version,benchmark,problem,arm,language,source_sha256,input_sha256,execution_id,metric,value,value_relation,status,not_measured_reason,adapter,adapter_version,runtime,observation_convention,repetitions,source_profile
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3717,long-trace-final,python,f7ad296f07d47925523b3169d7589c162ab5909c0b9b6548044424f3a0c07599,870efb5d1bffe4c94fb16adc9def7d8f9cedb5f656166f950a729befef863515,sha256:a67aca350991e1608e0fc3d89b6970449fd96f6416199fbd6598034d6d50abd6,Omega_CC,23,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3717,long-trace-final,python,f7ad296f07d47925523b3169d7589c162ab5909c0b9b6548044424f3a0c07599,870efb5d1bffe4c94fb16adc9def7d8f9cedb5f656166f950a729befef863515,sha256:a67aca350991e1608e0fc3d89b6970449fd96f6416199fbd6598034d6d50abd6,Omega_hat_NativeTrace,691891,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v7,CPython 3.12.11,python-cpython-monitoring-instruction-v2,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3717,long-trace-final,python,f7ad296f07d47925523b3169d7589c162ab5909c0b9b6548044424f3a0c07599,870efb5d1bffe4c94fb16adc9def7d8f9cedb5f656166f950a729befef863515,sha256:a67aca350991e1608e0fc3d89b6970449fd96f6416199fbd6598034d6d50abd6,Omega_hat_StateSize,6945,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3717,long-trace-final,python,f7ad296f07d47925523b3169d7589c162ab5909c0b9b6548044424f3a0c07599,870efb5d1bffe4c94fb16adc9def7d8f9cedb5f656166f950a729befef863515,sha256:a67aca350991e1608e0fc3d89b6970449fd96f6416199fbd6598034d6d50abd6,Omega_hat_StateLoad,230331942,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3717,inside-loop-state,python,a79c54f30adae6304bb19ec976c93e562ad6a64afd3123a522741b23a2a2240c,870efb5d1bffe4c94fb16adc9def7d8f9cedb5f656166f950a729befef863515,sha256:b6fa467af8047403cefe4853f66accb9b0262eaacb4887cdaedccf12080a35ed,Omega_CC,24,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3717,inside-loop-state,python,a79c54f30adae6304bb19ec976c93e562ad6a64afd3123a522741b23a2a2240c,870efb5d1bffe4c94fb16adc9def7d8f9cedb5f656166f950a729befef863515,sha256:b6fa467af8047403cefe4853f66accb9b0262eaacb4887cdaedccf12080a35ed,Omega_hat_NativeTrace,126609,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v7,CPython 3.12.11,python-cpython-monitoring-instruction-v2,1,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3717,inside-loop-state,python,a79c54f30adae6304bb19ec976c93e562ad6a64afd3123a522741b23a2a2240c,870efb5d1bffe4c94fb16adc9def7d8f9cedb5f656166f950a729befef863515,sha256:b6fa467af8047403cefe4853f66accb9b0262eaacb4887cdaedccf12080a35ed,Omega_hat_StateSize,6945,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3717,inside-loop-state,python,a79c54f30adae6304bb19ec976c93e562ad6a64afd3123a522741b23a2a2240c,870efb5d1bffe4c94fb16adc9def7d8f9cedb5f656166f950a729befef863515,sha256:b6fa467af8047403cefe4853f66accb9b0262eaacb4887cdaedccf12080a35ed,Omega_hat_StateLoad,32427331,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3717,post-loop-state,python,5b41d3d021cfb2432de3d4fb174aea0c839b12e0cf93d750abe6cc32bc701ff7,870efb5d1bffe4c94fb16adc9def7d8f9cedb5f656166f950a729befef863515,sha256:1ca019e4e3011638cb652e39bc5146e5858126c2a20f6fcd8a9e9e05be42756e,Omega_CC,24,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3717,post-loop-state,python,5b41d3d021cfb2432de3d4fb174aea0c839b12e0cf93d750abe6cc32bc701ff7,870efb5d1bffe4c94fb16adc9def7d8f9cedb5f656166f950a729befef863515,sha256:1ca019e4e3011638cb652e39bc5146e5858126c2a20f6fcd8a9e9e05be42756e,Omega_hat_NativeTrace,690796,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v7,CPython 3.12.11,python-cpython-monitoring-instruction-v2,1,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3717,post-loop-state,python,5b41d3d021cfb2432de3d4fb174aea0c839b12e0cf93d750abe6cc32bc701ff7,870efb5d1bffe4c94fb16adc9def7d8f9cedb5f656166f950a729befef863515,sha256:1ca019e4e3011638cb652e39bc5146e5858126c2a20f6fcd8a9e9e05be42756e,Omega_hat_StateSize,6945,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3717,post-loop-state,python,5b41d3d021cfb2432de3d4fb174aea0c839b12e0cf93d750abe6cc32bc701ff7,870efb5d1bffe4c94fb16adc9def7d8f9cedb5f656166f950a729befef863515,sha256:1ca019e4e3011638cb652e39bc5146e5858126c2a20f6fcd8a9e9e05be42756e,Omega_hat_StateLoad,226215578,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,short-trace-final,python,09b5e0fd5e508865b87dde9fc2cd9105166ed11fbcbd3801c3d0a6f3778635df,a313b74dfdecd5f1077922af39810d9b4b6c78dceaac9793299cfad06854a6eb,sha256:7ad878b2dac8c983527566d694338d38ec9c7f2a3bba553df5f2f65fa2908e20,Omega_CC,19,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,short-trace-final,python,09b5e0fd5e508865b87dde9fc2cd9105166ed11fbcbd3801c3d0a6f3778635df,a313b74dfdecd5f1077922af39810d9b4b6c78dceaac9793299cfad06854a6eb,sha256:7ad878b2dac8c983527566d694338d38ec9c7f2a3bba553df5f2f65fa2908e20,Omega_hat_NativeTrace,738,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v5,CPython 3.12.11,python-cpython-monitoring-instruction-v2,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,short-trace-final,python,09b5e0fd5e508865b87dde9fc2cd9105166ed11fbcbd3801c3d0a6f3778635df,a313b74dfdecd5f1077922af39810d9b4b6c78dceaac9793299cfad06854a6eb,sha256:7ad878b2dac8c983527566d694338d38ec9c7f2a3bba553df5f2f65fa2908e20,Omega_hat_StateSize,46,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,short-trace-final,python,09b5e0fd5e508865b87dde9fc2cd9105166ed11fbcbd3801c3d0a6f3778635df,a313b74dfdecd5f1077922af39810d9b4b6c78dceaac9793299cfad06854a6eb,sha256:7ad878b2dac8c983527566d694338d38ec9c7f2a3bba553df5f2f65fa2908e20,Omega_hat_StateLoad,3173,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,long-trace-final,python,09b5e0fd5e508865b87dde9fc2cd9105166ed11fbcbd3801c3d0a6f3778635df,92470c278c0d64815a81fdd8f76ba90a0e24383874287218d66f921ab45924cb,sha256:0ee2dfeca84a6c68177d13fcdb0bb1cf96b6c9ccbdb91c848f29bdea9c57e989,Omega_CC,19,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,long-trace-final,python,09b5e0fd5e508865b87dde9fc2cd9105166ed11fbcbd3801c3d0a6f3778635df,92470c278c0d64815a81fdd8f76ba90a0e24383874287218d66f921ab45924cb,sha256:0ee2dfeca84a6c68177d13fcdb0bb1cf96b6c9ccbdb91c848f29bdea9c57e989,Omega_hat_NativeTrace,222909,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v7,CPython 3.12.11,python-cpython-monitoring-instruction-v2,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,long-trace-final,python,09b5e0fd5e508865b87dde9fc2cd9105166ed11fbcbd3801c3d0a6f3778635df,92470c278c0d64815a81fdd8f76ba90a0e24383874287218d66f921ab45924cb,sha256:0ee2dfeca84a6c68177d13fcdb0bb1cf96b6c9ccbdb91c848f29bdea9c57e989,Omega_hat_StateSize,4829,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,long-trace-final,python,09b5e0fd5e508865b87dde9fc2cd9105166ed11fbcbd3801c3d0a6f3778635df,92470c278c0d64815a81fdd8f76ba90a0e24383874287218d66f921ab45924cb,sha256:0ee2dfeca84a6c68177d13fcdb0bb1cf96b6c9ccbdb91c848f29bdea9c57e989,Omega_hat_StateLoad,31938059,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,inside-loop-state,python,e25c9b07994f4c7867c63b6bdf1f978387de273f3c9f90b3656e92254fa22f50,92470c278c0d64815a81fdd8f76ba90a0e24383874287218d66f921ab45924cb,sha256:4aafdd4f7e837fcbe133aaf4752ccb824ea77638858be416826eef12a95dd639,Omega_CC,20,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,inside-loop-state,python,e25c9b07994f4c7867c63b6bdf1f978387de273f3c9f90b3656e92254fa22f50,92470c278c0d64815a81fdd8f76ba90a0e24383874287218d66f921ab45924cb,sha256:4aafdd4f7e837fcbe133aaf4752ccb824ea77638858be416826eef12a95dd639,Omega_hat_NativeTrace,60990,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v5,CPython 3.12.11,python-cpython-monitoring-instruction-v2,3,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,inside-loop-state,python,e25c9b07994f4c7867c63b6bdf1f978387de273f3c9f90b3656e92254fa22f50,92470c278c0d64815a81fdd8f76ba90a0e24383874287218d66f921ab45924cb,sha256:4aafdd4f7e837fcbe133aaf4752ccb824ea77638858be416826eef12a95dd639,Omega_hat_StateSize,4829,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,inside-loop-state,python,e25c9b07994f4c7867c63b6bdf1f978387de273f3c9f90b3656e92254fa22f50,92470c278c0d64815a81fdd8f76ba90a0e24383874287218d66f921ab45924cb,sha256:4aafdd4f7e837fcbe133aaf4752ccb824ea77638858be416826eef12a95dd639,Omega_hat_StateLoad,8405885,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,post-loop-state,python,393e3fd64701559036bd20f663d10d27a0056485e0aadf6e8a75111ca101d212,92470c278c0d64815a81fdd8f76ba90a0e24383874287218d66f921ab45924cb,sha256:f18d672cb2cce95653ff9564d60fa771192a02216ac686c1eadc2fb7d4d045ca,Omega_CC,20,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,post-loop-state,python,393e3fd64701559036bd20f663d10d27a0056485e0aadf6e8a75111ca101d212,92470c278c0d64815a81fdd8f76ba90a0e24383874287218d66f921ab45924cb,sha256:f18d672cb2cce95653ff9564d60fa771192a02216ac686c1eadc2fb7d4d045ca,Omega_hat_NativeTrace,130577,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v7,CPython 3.12.11,python-cpython-monitoring-instruction-v2,1,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,post-loop-state,python,393e3fd64701559036bd20f663d10d27a0056485e0aadf6e8a75111ca101d212,92470c278c0d64815a81fdd8f76ba90a0e24383874287218d66f921ab45924cb,sha256:f18d672cb2cce95653ff9564d60fa771192a02216ac686c1eadc2fb7d4d045ca,Omega_hat_StateSize,4829,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3725,post-loop-state,python,393e3fd64701559036bd20f663d10d27a0056485e0aadf6e8a75111ca101d212,92470c278c0d64815a81fdd8f76ba90a0e24383874287218d66f921ab45924cb,sha256:f18d672cb2cce95653ff9564d60fa771192a02216ac686c1eadc2fb7d4d045ca,Omega_hat_StateLoad,17166305,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,short-trace-final,python,174b3c516a4f518f5f53f0037438a1db076c3fe23d818cc7777ad29607e83bdc,c3c3d3742176a2a408d6467d015156a0698d7c301b61b8a4952d808d5ccdced8,sha256:51e4ab0c44a4241a3a7fb6776bb5b4b6ec12e0cbce00d8ae5d70e08fe09780b5,Omega_CC,21,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,short-trace-final,python,174b3c516a4f518f5f53f0037438a1db076c3fe23d818cc7777ad29607e83bdc,c3c3d3742176a2a408d6467d015156a0698d7c301b61b8a4952d808d5ccdced8,sha256:51e4ab0c44a4241a3a7fb6776bb5b4b6ec12e0cbce00d8ae5d70e08fe09780b5,Omega_hat_NativeTrace,3008,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v5,CPython 3.12.11,python-cpython-monitoring-instruction-v2,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,short-trace-final,python,174b3c516a4f518f5f53f0037438a1db076c3fe23d818cc7777ad29607e83bdc,c3c3d3742176a2a408d6467d015156a0698d7c301b61b8a4952d808d5ccdced8,sha256:51e4ab0c44a4241a3a7fb6776bb5b4b6ec12e0cbce00d8ae5d70e08fe09780b5,Omega_hat_StateSize,118,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,short-trace-final,python,174b3c516a4f518f5f53f0037438a1db076c3fe23d818cc7777ad29607e83bdc,c3c3d3742176a2a408d6467d015156a0698d7c301b61b8a4952d808d5ccdced8,sha256:51e4ab0c44a4241a3a7fb6776bb5b4b6ec12e0cbce00d8ae5d70e08fe09780b5,Omega_hat_StateLoad,22082,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,long-trace-final,python,174b3c516a4f518f5f53f0037438a1db076c3fe23d818cc7777ad29607e83bdc,679e4452dbf62adb7862331beb671582068202c4babde562681994a6e35f9ae6,sha256:6315e64e880709576f6294dda707406a618530e26c901e8020e2b76d781cb358,Omega_CC,21,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,long-trace-final,python,174b3c516a4f518f5f53f0037438a1db076c3fe23d818cc7777ad29607e83bdc,679e4452dbf62adb7862331beb671582068202c4babde562681994a6e35f9ae6,sha256:6315e64e880709576f6294dda707406a618530e26c901e8020e2b76d781cb358,Omega_hat_NativeTrace,316814,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v7,CPython 3.12.11,python-cpython-monitoring-instruction-v2,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,long-trace-final,python,174b3c516a4f518f5f53f0037438a1db076c3fe23d818cc7777ad29607e83bdc,679e4452dbf62adb7862331beb671582068202c4babde562681994a6e35f9ae6,sha256:6315e64e880709576f6294dda707406a618530e26c901e8020e2b76d781cb358,Omega_hat_StateSize,3394,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,long-trace-final,python,174b3c516a4f518f5f53f0037438a1db076c3fe23d818cc7777ad29607e83bdc,679e4452dbf62adb7862331beb671582068202c4babde562681994a6e35f9ae6,sha256:6315e64e880709576f6294dda707406a618530e26c901e8020e2b76d781cb358,Omega_hat_StateLoad,48547350,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v7,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,1,experiments/lcb_hard_v1_python/measurements/program-complexity/long-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,inside-loop-state,python,f0bc47b17a5f81533a7426bbb6176f39051b4d9766f79784257eebf2535abd5f,679e4452dbf62adb7862331beb671582068202c4babde562681994a6e35f9ae6,sha256:a5014940ee4e4370ee3e832b840ecbb08e19191dabc2a569a0fa1887ee696010,Omega_CC,22,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,inside-loop-state,python,f0bc47b17a5f81533a7426bbb6176f39051b4d9766f79784257eebf2535abd5f,679e4452dbf62adb7862331beb671582068202c4babde562681994a6e35f9ae6,sha256:a5014940ee4e4370ee3e832b840ecbb08e19191dabc2a569a0fa1887ee696010,Omega_hat_NativeTrace,43649,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v5,CPython 3.12.11,python-cpython-monitoring-instruction-v2,3,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,inside-loop-state,python,f0bc47b17a5f81533a7426bbb6176f39051b4d9766f79784257eebf2535abd5f,679e4452dbf62adb7862331beb671582068202c4babde562681994a6e35f9ae6,sha256:a5014940ee4e4370ee3e832b840ecbb08e19191dabc2a569a0fa1887ee696010,Omega_hat_StateSize,3394,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,inside-loop-state,python,f0bc47b17a5f81533a7426bbb6176f39051b4d9766f79784257eebf2535abd5f,679e4452dbf62adb7862331beb671582068202c4babde562681994a6e35f9ae6,sha256:a5014940ee4e4370ee3e832b840ecbb08e19191dabc2a569a0fa1887ee696010,Omega_hat_StateLoad,6247625,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/inside-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,post-loop-state,python,bd0a8798a378d00a7352a16d84f9d1a22368b5d16d3d4a27983c5c6b65d43f8d,679e4452dbf62adb7862331beb671582068202c4babde562681994a6e35f9ae6,sha256:67b2e9c28411d51652a24d082fa6bc513ed9d155b76eb890e23787794b4e0a06,Omega_CC,22,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,post-loop-state,python,bd0a8798a378d00a7352a16d84f9d1a22368b5d16d3d4a27983c5c6b65d43f8d,679e4452dbf62adb7862331beb671582068202c4babde562681994a6e35f9ae6,sha256:67b2e9c28411d51652a24d082fa6bc513ed9d155b76eb890e23787794b4e0a06,Omega_hat_NativeTrace,84002,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v5,CPython 3.12.11,python-cpython-monitoring-instruction-v2,3,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,post-loop-state,python,bd0a8798a378d00a7352a16d84f9d1a22368b5d16d3d4a27983c5c6b65d43f8d,679e4452dbf62adb7862331beb671582068202c4babde562681994a6e35f9ae6,sha256:67b2e9c28411d51652a24d082fa6bc513ed9d155b76eb890e23787794b4e0a06,Omega_hat_StateSize,3394,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3733,post-loop-state,python,bd0a8798a378d00a7352a16d84f9d1a22368b5d16d3d4a27983c5c6b65d43f8d,679e4452dbf62adb7862331beb671582068202c4babde562681994a6e35f9ae6,sha256:67b2e9c28411d51652a24d082fa6bc513ed9d155b76eb890e23787794b4e0a06,Omega_hat_StateLoad,12408237,=,MEASURED,,python-cpython-program-state-sum-v1,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/post-loop-state/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3739,short-trace-final,python,2ae195eda5efca521e8325f556731d8f927edabf9498db1a64bd06e9a2724834,366be42c8568c859679d28da5e3011867f34060fafbb22dbc1b7103fddc0dde8,sha256:6cd0229cddb714388f738a8dd0c3f2d8e937a9629442efbc73bb5962d8d583db,Omega_CC,14,=,MEASURED,,python-control-flow-v2,python-control-flow-v2,CPython 3.12.11,,1,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3739,short-trace-final,python,2ae195eda5efca521e8325f556731d8f927edabf9498db1a64bd06e9a2724834,366be42c8568c859679d28da5e3011867f34060fafbb22dbc1b7103fddc0dde8,sha256:6cd0229cddb714388f738a8dd0c3f2d8e937a9629442efbc73bb5962d8d583db,Omega_hat_NativeTrace,465,=,MEASURED,,python-cpython-monitoring-instruction-v2,python-cpython-monitoring-state-v5,CPython 3.12.11,python-cpython-monitoring-instruction-v2,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
program-complexity-normalized-v2,lcb_hard_v1_python,leetcode/3739,short-trace-final,python,2ae195eda5efca521e8325f556731d8f927edabf9498db1a64bd06e9a2724834,366be42c8568c859679d28da5e3011867f34060fafbb22dbc1b7103fddc0dde8,sha256:6cd0229cddb714388f738a8dd0c3f2d8e937a9629442efbc73bb5962d8d583db,Omega_hat_StateSize,45,=,MEASURED,,python-cpython-program-state-v5,python-cpython-monitoring-state-v5,CPython 3.12.11,initial-next-opcode-mutation-boundary-return-v1,3,experiments/lcb_hard_v1_python/measurements/program-complexity/short-trace-final/python/profiles.jsonl
